PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,run_speed,pupil_area,face_motion,neuron_0,neuron_207,neuron_414,neuron_622,neuron_829,neuron_1037,neuron_1244,neuron_1451,neuron_1659,neuron_1866,neuron_2074,neuron_2281,neuron_2488,neuron_2696,neuron_2903,neuron_3111,neuron_3318,neuron_3525,neuron_3733,neuron_3940,neuron_4148,neuron_4355,neuron_4562,neuron_4770,neuron_4977,neuron_5185,neuron_5392,neuron_5600,neuron_5807,neuron_6014,neuron_6222,neuron_6429,neuron_6637,neuron_6844,neuron_7051,neuron_7259,neuron_7466,neuron_7674,neuron_7881,neuron_8088,neuron_8296,neuron_8503,neuron_8711,neuron_8918,neuron_9125,neuron_9333,neuron_9540,neuron_9748,neuron_9955,neuron_10163
0.23399462,-5.2376738,-0.9741932,0.3698781,0.072863616,-1.2120261,-4.5222287,0.1520967,4.807906,-0.39250633,3.5382898,1.0905355,-6.873473,8.347905,4.936745,0.08940477,-5.1802573,2.6068034,3.6766524,-1.6427177,0.0,689.5430284554321,-187.98037719726562,0.0,291.32144,0.0,0.0,15.018369,0.0,142.65897,83.28909,0.0,0.0,0.0,0.0,0.0,0.0,972.29456,56.894135,215.78294,296.03833,0.0,0.0,96.03938,35.53653,0.0,0.0,39.07817,0.0,80.16238,0.0,0.0,0.0,0.0,0.0,58.039284,0.0,16.385986,0.0,139.85724,7.08809,0.0,179.65085,0.0,40.576775,0.0,95.53452,0.0,0.0,0.0,0.0,0.0,0.0
-1.7293451,-7.6018944,-5.465439,3.1119344,-2.992243,-3.94671,-6.021677,4.83172,-1.3255433,2.0343802,0.8717179,-2.2386115,-1.0382618,1.1606241,-7.5638328,-1.8483019,3.0650365,-0.034693874,1.4089141,0.58584,0.0,616.0698392596743,-176.4774169921875,0.0,0.0,0.0,0.0,103.41493,0.0,0.0,129.3112,0.0,32.445686,0.0,79.46336,0.0,0.0,0.0,0.0,0.0,0.0,1675.9017,0.0,0.0,84.11338,0.0,0.0,14.307149,0.0,0.0,1.60037,334.3469,0.0,0.0,72.19871,0.0,0.0,0.0,0.0,35.26794,0.0,3.834792,193.29228,0.0,29.783136,23.5979,0.0,103.22686,0.0,0.0,0.0,0.0,0.0
-7.9388924,-4.810319,-2.0894988,-9.204683,-3.7184033,-1.0819938,3.5326376,-3.7231328,0.034317967,4.506009,-0.7744224,3.3385808,3.4601688,-1.3960319,2.078097,-1.2037354,1.7368683,1.1735787,-1.5995153,-1.4955231,0.0,511.9289589318428,-185.58741760253906,0.0,0.0,3.9664814,0.0,0.0,25.477385,0.0,547.1385,0.0,0.0,59.68301,0.0,102.57904,0.0,0.0,0.0,0.0,0.0,0.0,228.91936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5374422,0.0,59.84198,0.0,5.6571903,0.0,0.0,0.0,129.88812,0.0,19.170248,150.9277,0.0,0.0,0.0,83.45349,0.0,0.0,0.0,0.0,0.0
0.5184588,-5.029918,-6.143496,-7.0736394,-3.26869,4.548338,1.5725175,-5.097835,-1.6570779,-1.5413395,7.469517,-0.80796933,3.9525824,2.6997592,-3.5077283,-1.2018689,1.4839073,1.9220402,-2.9543881,-0.31149432,0.033130772850965814,524.6588723126175,-161.3599395751953,0.0,324.68805,119.713455,0.0,5.6752677,210.84006,0.0,56.54874,23.057251,0.0,3.2966025,0.0,28.89008,187.25107,0.0,64.77801,0.0,0.0,0.0,0.0,0.0,0.0,74.79688,0.0,0.0,0.0,0.0,49.031693,0.0,48.00853,0.0,127.11659,0.0,33.834614,0.0,0.0,0.0,143.40147,0.0,0.0,0.0,0.0,0.0,44.674866,34.48619,0.0,0.0,0.0,0.0,0.0
1.4194356,-8.075093,-0.6762268,1.51433,-5.226706,5.5300875,-9.700997,-4.9861016,6.7576313,-9.403382,9.006468,-1.9037406,-7.213511,4.35663,8.501886,-4.0028057,-0.6132035,4.85889,0.76972264,-1.2869558,0.0,521.180195302989,-127.17635345458984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.93024,93.662895,10.283259,0.0,0.0,91.389046,0.0,84.01731,0.0,0.0,273.96307,112.52194,49.11629,0.0,13.8006935,0.0,0.0,80.27714,0.0,0.0,0.0,54.62637,35.012363,197.61934,0.0,152.09508,72.703224,104.679016,22.211908,0.7804064,0.0,0.033876184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.706212,-6.817789,-3.0341978,-8.031875,-1.6174049,-5.029958,1.3324834,0.47550756,-5.6180944,8.206383,-5.476949,1.2724036,-3.069348,-4.742325,-3.0092165,-6.347059,-2.5028362,-3.0839834,-0.24602365,-1.9803319,0.00651027954574386,414.43740280788097,-329.9201965332031,15.796034,0.0,121.0643,143.61626,16.940037,0.0,0.0,0.0,0.0,101.21629,51.692184,49.424107,0.0,4.673871,0.0,0.0,0.0,0.0,0.0,0.0,208.81595,0.0,0.0,31.609842,45.052067,304.25018,0.0,130.27364,291.38058,13.925349,0.0,143.662,0.0,15.422415,74.28733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.89184,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-14.254245,-1.1352824,-3.9774737,-4.157646,-0.35487223,-0.7020486,4.387187,-4.5805426,0.7872856,1.5186918,1.5678542,4.2520976,0.616577,-3.1069858,-1.1653306,-3.203738,-0.65467966,0.4939084,-0.9500452,-0.5406068,0.0,251.5864324335485,-142.7889404296875,73.64819,0.0,0.0,182.51471,12.393319,2.1991045,44.585392,107.84309,0.0,0.0,13.2478895,78.98365,52.85603,56.939507,0.0,0.0,0.0,121.5188,36.520477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.247953,82.71109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.49567,67.47683,0.0,0.0,0.0,0.0,0.0
2.8306193,-4.858675,1.7477176,-2.3814094,2.541177,-1.8942038,2.0487723,-7.2754893,1.8533214,1.6026837,0.64227104,4.844788,-7.6977506,1.7988597,4.4575214,-4.077974,2.664004,-2.1429245,-0.46904275,0.10683039,0.0,273.3670992831954,-212.5601806640625,0.0,61.1885,0.0,0.0,0.0,21.673576,103.42977,66.78657,0.0,131.2118,143.0649,53.86575,0.0,0.0,72.20291,0.0,338.4593,141.21382,0.0,115.61802,93.63276,0.0,0.0,0.0,5.1671705,140.13297,55.098713,0.0,0.0,24.135586,290.03574,64.61276,0.0,0.0,69.37733,0.0,0.0,37.882782,0.0,0.0,81.441216,0.0,53.4261,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-23.067583,-2.6387374,-2.6246917,-3.0643759,-1.4943767,0.3008015,0.42593908,0.054305624,2.431618,0.26912054,0.6656953,0.49193853,-2.0181985,-1.378368,0.26656947,-1.7519586,-1.0455146,0.90339476,-0.14585006,-1.3021268,0.024196777101520465,336.40883131107626,-33.823394775390625,0.0,50.869,0.0,0.0,32.041454,0.5628459,0.0,0.0,27.964668,134.0357,0.0,0.0,0.0,111.272194,0.0,95.66267,0.0,0.0,6.8126745,0.0,0.0,0.0,9.590899,0.0,0.0,118.82873,0.0,5.5033107,0.0,0.0,31.627544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.370914,0.0,2.3655143,91.01005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-10.409378,-6.358343,-2.6607168,-2.2521086,-1.7877729,-9.052593,7.589549,2.1612587,-4.0243287,1.5326355,-8.903975,5.3631954,-8.19096,-0.5532548,-5.1084905,2.5935879,-0.4224517,-0.15140261,0.6692564,-3.6199498,0.26131489131870417,332.1958745575808,70.58495330810547,0.0,0.0,0.0,140.23048,0.0,7.7848144,0.0,0.0,0.0,0.0,0.0,162.12149,0.0,0.0,0.0,0.0,118.01294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.94036,0.0,10.271245,61.281277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.61226,41.586178,0.0,0.0,0.0,0.0,0.0
0.7349122,1.565917,8.641955,0.18520692,-10.212137,3.592183,5.4219823,-1.2985401,5.459056,0.92687523,0.31674284,-2.8277183,4.830176,-4.023089,-4.1421165,2.1384666,-4.940679,-2.5541852,-2.2090359,1.3383527,3.525799738358285,1220.902287236862,928.47998046875,73.28957,0.0,0.0,41.599712,11.57284,0.0,15.653889,0.0,77.70582,43.350536,0.0,0.0,0.0,0.0,0.0,0.0,2.9323728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.064266,3.0316627,0.0,0.0,71.86301,14.493851,0.0,0.0,64.4144,0.0,11.751666,0.0,0.0,0.0,0.0,77.760605,23.010265,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-5.860398,5.680218,-0.5424417,-6.5311337,1.949674,4.2951264,-4.0703654,-3.095795,1.7145301,-0.70075977,0.90325004,-2.7026417,1.0351257,-0.5036297,-0.4000593,3.2927446,-0.016484125,-0.047827985,-3.2029464,-2.1184075,3.8560108001125704,2295.8963210142997,886.9447021484375,69.4402,237.56764,0.0,137.02803,25.398315,0.0,0.0,54.97164,40.378418,0.0,0.0,0.0,0.0,34.340145,0.0,189.65976,0.0,9.304203,0.0,85.96545,11.089633,46.15591,0.0,0.0,0.0,0.0,5.453985,41.8626,0.0,103.413055,0.0,0.0,0.0,3.0042412,58.25518,41.592327,0.0,102.42462,0.0,0.0,74.27792,0.0,83.43445,3.7214262,0.0,0.0,0.0,0.0,0.0,0.0
-3.4789276,11.715341,2.5808504,-0.9457666,3.3224006,7.91348,-5.119251,-0.28890634,-0.40194687,-0.8581527,-1.0100089,-2.7551641,-1.2679847,0.1320474,-0.12540153,5.5106916,-4.15023,0.05154376,-2.3330863,-2.6827197,6.323745255649634,3218.815783705402,1159.4774169921875,0.0,21.65029,0.0,39.64096,63.380577,0.0,0.0,0.0,0.0,0.5594973,72.89674,0.0,0.0,0.0,0.0,7.5686193,206.72185,0.0,0.0,0.0,156.74706,0.0,111.59489,0.0,0.0,24.17726,0.0,75.67911,168.29651,0.0,0.0,0.0,9.091435,0.0,43.955193,0.0,84.04368,0.0,1.8153067,0.0,0.0,71.980125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.4703834,14.072053,-6.9835844,1.4167889,7.3235874,1.1044706,3.7541046,3.1945193,0.8045136,3.4897406,-5.673204,-8.027383,-5.5214925,0.13374111,-4.422285,2.839554,2.071893,-4.585235,-3.3127878,0.44980648,9.629028510411484,3971.3336858458047,826.7721557617188,81.152214,0.0,0.0,0.0,82.81116,37.82833,19.412111,50.119755,0.0,113.50424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.3038,0.0,31.55126,17.734453,0.0,0.0,0.0,0.0,0.0,0.0,42.106903,0.0,0.0,0.0,93.79749,0.0,0.0,0.0,115.980446,115.650894,0.0,0.0,0.0,4.2958493,12.7955265,0.0,112.45024,0.0,0.0,0.0,0.0,0.0
0.48235053,16.727158,-1.0326853,-3.7368712,6.861231,6.8772283,-3.2861273,2.9738343,0.25427368,0.82437754,-3.2990158,-6.1433144,-3.07561,2.4645407,0.46240363,4.3537087,1.3030858,-4.713604,-6.0661373,-3.6736271,2.816827785761255,4724.14865104897,1198.5704345703125,0.0,0.0,195.42307,0.0,58.644238,0.0,0.0,0.0,0.0,46.923035,0.0,0.0,0.0,170.55931,0.0,146.91075,186.26688,137.9739,0.0,0.0,0.0,66.92822,10.72525,119.81772,0.0,40.038784,0.0,84.76955,0.0,0.0,0.0,0.0,0.0,99.98538,0.0,65.21092,82.9953,44.14895,0.0,0.0,0.0,0.0,7.001995,0.0,70.39725,0.0,0.0,0.0,0.0,0.0
4.7007184,24.268177,-20.495445,0.34925592,-1.4801239,0.84492767,4.4717183,3.5282876,2.2990317,-4.3044267,-6.023921,2.0709462,3.2857566,1.0517784,-1.2312376,1.9006282,-3.215636,8.046229,3.8062806,0.5851397,7.565842382768745,5019.761408256842,881.2767333984375,0.0,88.22661,19.69966,0.0,139.33913,0.0,72.0774,0.0,75.17874,0.0,62.427296,0.0,0.0,0.6647323,0.0,0.0,54.920063,0.0,0.0,0.0,0.0,0.0,136.86778,0.0,0.0,0.0,0.0,80.26115,38.19459,0.0,0.0,1792.6443,14.165304,0.0,0.0,32.117294,0.0,484.73938,0.0,0.0,0.0,55.51622,0.0,99.859146,74.0998,0.0,0.0,0.0,0.0,0.0
4.58631,14.302224,24.270964,-1.2697167,-2.0465753,6.453975,3.419288,7.928053,3.7224576,-3.5518768,-6.660649,-2.8868499,-2.3391337,-1.615112,-1.4211382,5.336645,1.8577161,-5.1794014,-1.8832495,0.98692656,4.072872560778117,4984.257685071511,1073.579345703125,0.0,48.12404,28.67455,0.0,21.058847,33.99956,0.0,222.76477,107.42941,0.0,232.96909,0.0,234.9942,0.0,0.0,0.0,181.5297,0.0,509.81927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.436996,64.15333,0.0,0.0,0.0,0.0,0.0,28.8618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.593998,48.3225,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.9576783,22.31263,-24.282896,14.579489,-4.460058,7.4765353,2.7879608,4.7801275,2.4920108,9.305326,-6.724415,-4.2729077,8.34297,0.8233794,1.2954534,-2.6501281,4.7233562,9.4932165,4.907446,-3.6387894,12.395719567037347,5571.707812153758,1090.051513671875,7.9619546,21.181482,0.0,71.12925,0.0,0.0,112.85993,177.7294,0.0,24.99354,0.0,0.0,0.0,99.749664,0.0,0.0,0.0,77.82335,458.30432,186.51659,0.0,0.0,0.0,0.0,56.217846,0.0,139.4639,0.0,0.0,0.0,0.83717054,117.04615,0.0,0.0,44.559776,0.0,0.0,787.95624,0.0,154.70226,0.0,29.941246,0.0,26.909643,0.0,0.0,0.0,0.0,0.0,0.0
-3.2532713,20.172935,2.0024762,-10.85214,14.938801,5.171395,-6.488283,5.3941407,-0.14611517,-4.955836,-4.970111,-1.5173776,-3.293473,0.7987559,1.702598,4.744495,1.7213701,-1.7467494,-6.0436544,-3.2314436,6.2541351001949925,5548.915158766946,1322.40869140625,0.0,0.0,0.0,0.0,0.0,0.0,42.948853,0.0,62.207386,6.874622,162.31062,0.0,0.0,0.0,311.8785,0.0,0.0,0.0,33.671417,0.0,13.948636,0.0,0.0,0.0,9.66723,0.5568752,13.512362,120.27963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.767784,0.0,226.94446,0.0,0.0,0.0,7.948639,0.0,0.0,174.57388,0.0,0.0,0.0,0.0,0.0
5.998753,16.152466,16.15582,-5.8156157,6.708209,4.301812,-1.9670833,4.5005364,-8.489247,1.106459,-1.4893224,-0.21758947,0.12115283,1.2231176,-0.12809412,7.3500605,7.076075,-0.5443658,-0.7850908,-6.056209,2.6904944831584463,5607.074879926133,1270.8009033203125,0.0,0.0,48.177864,13.655036,24.691397,66.722466,0.0,0.0,63.117657,38.52323,0.0,0.0,0.0,175.30132,0.0,0.0,0.0,0.0,370.88284,0.0,0.0,0.0,0.0,0.0,45.281395,0.0,51.755264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.480534,0.0,0.0,0.0,84.30779,154.38545,19.755754,0.0,0.0,100.54924,8.065535,0.0,0.0,0.0,0.0,0.0
-0.76926434,6.1653094,12.572751,2.2640998,-4.094244,1.9021934,-2.0926147,3.3574626,-2.698747,5.950551,-2.5508988,1.1131811,-4.4773564,-0.7499667,-0.74576277,2.1560156,0.34526467,1.6175445,-3.395016,1.7166784,1.7534097809715996,5113.525727638271,1216.2271728515625,0.0,0.0,85.951935,89.67767,1.6949683,41.910534,0.0,0.0,0.0,35.200516,66.464905,0.0,277.68973,0.0,0.0,0.0,0.0,0.0,258.58878,0.0,86.75173,59.084866,0.0,64.2362,21.43196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.16779,0.0,0.0,19.104008,0.0,107.844826,0.0,0.0,0.0,0.0,0.0,0.0
5.7959504,-0.6881209,9.224229,6.118328,-8.304349,4.2976685,0.45710847,-1.9538491,-11.037552,4.8674192,0.45972848,-3.7778172,1.2950335,-1.7662833,-6.0512767,4.7988863,-4.4075155,9.784215,0.07079863,2.9996023,0.41240022061069015,3988.017359041666,438.7672119140625,0.0,0.0,0.0,142.52087,91.01836,58.877968,0.0,16.86119,301.2784,0.0,0.0,176.22774,999.1548,46.656605,288.33408,48.770454,177.73712,0.0,0.0,55.27471,52.23511,0.0,0.0,0.0,0.0,140.75536,0.0,0.0,0.0,0.0,0.0,0.0,35.249702,80.52568,0.0,44.964275,13.304607,0.0,0.0,0.0,0.0,343.7028,65.69813,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.191258,0.46637106,6.3223953,2.5446527,0.06520104,2.8855758,-4.247672,-2.3689327,-10.714595,2.2709007,-3.703564,1.4067701,-1.1402838,-0.3756549,-2.6173403,2.0710332,0.49598253,5.38266,-1.7895316,1.8719685,0.4846343683273143,4136.087836163667,445.55401611328125,0.0,110.40905,0.0,34.524506,39.88117,0.0,0.0,173.89618,0.0,0.0,37.338745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.68654,0.0,0.0,0.0,136.46484,0.0,0.0,0.0,0.0,118.27236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.882526,0.0,111.63005,70.00837,7.4621167,5.377071,0.0,4.1582165,0.0,0.0,0.0,0.0,0.0
4.4661956,15.397324,-0.3593215,-2.9606287,9.002403,5.2676797,-1.5893537,4.339404,-4.372836,-0.8646704,-6.46865,-6.383822,-1.7735184,-0.31497777,2.8256435,6.618805,-0.46805528,-5.316481,-1.9343265,-3.8705375,1.1644393935570843,5723.939617670783,1128.5782470703125,7.8165793,127.63077,0.0,0.0,59.52552,0.0,0.0,308.59924,42.086243,0.0,0.0,0.0,0.0,0.0,0.0,224.64641,0.0,0.0,0.0,0.0,4.010792,0.0,0.0,0.0,0.0,104.55024,0.0,0.0,0.0,0.0,33.135128,0.0,14.156277,10.261691,0.0,0.0,0.0,72.49037,0.0,65.51325,0.0,0.0,0.0,23.700434,8.5848465,0.0,0.0,0.0,0.0,0.0
22.05477,32.393192,-34.517124,18.330046,-14.760858,4.464181,3.7840502,10.372081,-1.400502,18.330677,-8.742535,0.87738854,6.0474834,4.3217106,9.294628,0.97510964,15.758511,5.8595123,13.011694,-2.5963626,6.7900740927948755,5859.082789482236,916.8992919921875,0.0,0.0,53.020863,0.0,0.0,0.0,0.0,0.0,62.88764,0.0,7.3669844,0.0,0.0,0.0,5.062565,0.0,56.098804,161.50914,0.0,202.72247,0.0,23.922176,2.2274811,0.0,0.0,0.0,0.0,0.0,60.80959,0.0,0.0,282.75238,15.4122505,0.0,0.0,0.0,0.0,1440.161,0.0,0.0,39.048508,0.0,0.0,75.93769,0.0,0.0,0.0,0.0,0.0,0.0
0.2820192,22.80735,-1.8969247,-10.805281,13.820046,6.0236335,-2.7025142,6.7781467,-2.0545042,-6.1509757,-1.3343956,1.3580925,-0.69832534,2.2657585,4.836369,2.633094,-2.5659757,-3.4448624,-4.7153144,-2.1694398,7.768073712063255,6035.573838690583,765.4866333007812,0.0,90.44581,85.17984,0.0,24.379951,96.86342,0.0,65.72441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.1428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.48256,0.0,0.0,0.0,8.389713,0.0,2.9325159,0.0,0.0,177.32527,0.0,10.181734,0.0,0.0,15.404433,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.228244,26.027193,9.734609,-8.930623,9.503481,13.917629,-3.8169847,11.781647,-7.1288347,-4.2039704,2.6270165,5.5520215,-3.6919382,3.4191163,-2.2447333,8.831131,4.16931,1.2555215,-9.425706,-1.7837958,2.724456372283922,6050.6055290077475,991.6141357421875,0.0,0.0,0.0,0.0,64.88034,0.0,275.1311,0.0,0.0,0.0,0.0,0.0,164.38364,21.23228,0.0,0.0,0.0,0.0,248.63214,124.09711,19.249569,58.60387,0.0,157.95384,0.0,108.42427,0.0,0.0,0.0,38.934864,52.68618,0.0,24.83802,0.0,36.451214,0.0,135.28635,0.0,0.0,0.0,81.24995,0.0,0.0,29.037727,0.0,0.0,0.0,0.0,0.0,0.0
3.650897,21.204126,-8.253681,3.9311452,1.1252466,4.0020037,-7.467171,5.771016,-4.038737,-0.8289132,4.655101,8.382212,-5.0816064,-2.6041837,-9.241111,0.7057924,-0.21163702,-1.3292419,-5.6875386,-3.200195,1.6545271858889552,6107.94386364412,1315.1578369140625,117.94664,41.772964,0.0,0.0,0.0,0.0,0.0,37.62239,50.153107,0.0,127.73735,0.0,0.0,0.0,56.709152,0.0,28.095383,0.0,0.0,0.0,90.575195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.498007,14.200877,0.0,100.26113,37.5427,0.0,0.0,0.0,0.0,58.65159,0.0,0.0,0.0,49.328472,6.3613834,0.0,82.46997,0.0,0.0,0.0,0.0,0.0
2.4101596,0.80593055,16.86334,4.7412395,1.4289622,4.94715,-6.129261,0.37857753,-14.137902,7.8746066,-5.7598667,-3.3904376,-0.5332637,0.8605383,0.84773016,10.18337,3.688746,3.7877598,-1.8091373,-4.8726783,0.2059880040722073,5516.748934197365,781.8895874023438,0.0,0.0,117.8946,0.0,0.0,0.0,0.0,0.0,0.0,92.02532,138.09938,145.7589,0.0,0.0,0.0,236.67474,178.22308,0.0,0.0,0.0,0.0,108.22707,0.0,0.0,36.70111,78.391426,0.0,0.0,0.0,0.0,106.958115,0.0,0.0,17.541119,0.0,0.0,63.989742,0.0,0.0,33.77645,0.0,143.86578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-2.2955585,-1.6522925,7.265076,0.3249752,2.1682932,1.3852923,-0.52513963,-2.005667,-9.768857,2.953031,0.9737762,-2.1490054,-1.7935574,1.9849445,-5.8703127,0.10386863,1.3018323,6.981219,1.8465402,1.9406859,0.022513369938175567,5473.036274612638,680.153564453125,0.0,0.0,0.0,17.594446,6.305487,14.636239,0.0,0.0,0.0,0.0,203.98299,93.525116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.331566,179.17842,0.0,22.216047,20.048182,7.664394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.129983,0.0,0.0,0.0,0.0,0.0,53.00154,0.0,0.0,76.12889,0.0,0.0,122.10721,0.0,0.0,0.0,0.0,0.0
1.6889324,-2.1213386,6.430845,2.4567297,1.6277056,5.2116027,0.3237199,-5.7530384,-16.670824,4.495291,-1.5217048,0.9352338,7.122294,-7.2795854,-3.0016928,7.005757,2.5342286,4.183203,1.0064652,-5.2217517,0.12418861684648694,5548.759597203068,454.03363037109375,63.531525,0.0,38.830948,0.0,0.0,0.0,5.82892,329.95422,53.352314,0.0,139.2678,0.0,19.708355,0.0,34.606472,41.356976,40.672142,0.0,0.0,0.0,0.0,0.0,0.0,71.10489,0.0,75.61194,0.0,6.780024,168.20589,0.0,0.0,4.8471947,53.779766,92.937325,24.335764,0.0,514.4133,7.1881356,0.0,0.0,95.76941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.28036,12.684781,-3.5622694,7.627582,-4.6455607,6.3338532,-4.832518,9.064815,-6.925688,3.6114779,9.101644,6.5628157,-3.9033802,-0.71811783,-7.6952014,5.748915,3.2207923,-5.0203247,-4.371679,-3.007964,1.0136155561240057,6163.819951855183,1112.5062255859375,26.494587,0.0,148.8472,0.0,0.0,22.89869,0.0,194.76901,0.0,0.0,0.0,230.48088,0.0,34.290596,0.0,0.0,137.08893,0.0,821.8398,0.0,3.601624,0.0,64.80676,0.0,21.745667,0.0,30.015017,61.87424,0.0,0.0,129.40265,0.0,0.0,0.0,0.0,0.0,199.52673,0.0,129.57294,0.0,0.0,0.0,47.650314,20.74389,63.0504,0.0,0.0,0.0,0.0,0.0
13.667573,21.682634,-19.562672,9.310171,-0.019259527,8.01088,6.9435973,2.2120886,-3.3764524,5.7202687,-5.5721364,-2.2295277,12.611413,-4.1191463,0.42824322,1.1880792,1.5188049,4.8662114,6.537633,-5.736226,8.27501449332242,6621.332868058073,1324.74951171875,0.0,188.6053,109.58626,0.0,0.0,0.0,0.0,10.610522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.61948,728.7183,0.0,57.788246,19.999414,0.0,74.95892,0.21121402,0.0,14.754137,0.0,0.0,467.83463,0.0,90.751015,18.241768,36.19283,0.0,0.0,506.2385,0.0,33.637238,122.46633,66.63046,0.0,0.0,28.947062,0.0,0.0,0.0,0.0,0.0,0.0
-2.0097647,13.764975,-15.618371,0.12591688,3.7562635,4.655035,-1.4054223,4.976597,4.9025693,2.9650517,-6.6778064,-1.8010021,1.4928952,-0.91199684,2.9830716,3.6291544,-2.524184,1.0666596,-3.4651318,-2.0960763,2.572793725044665,6616.697883351766,1219.10009765625,77.43164,0.0,0.0,182.48306,65.681526,14.09279,166.77763,0.0,0.0,0.0,0.0,144.16455,0.0,99.40602,0.0,0.0,0.0,0.0,52.461384,56.064533,0.0,0.0,0.0,244.88115,0.0,9.08106,16.497023,87.29991,0.0,0.0,0.0,0.0,0.0,0.0,85.53391,0.0,419.44632,657.72943,0.0,140.40118,38.18382,0.0,18.915602,0.0,16.780573,0.0,0.0,0.0,0.0,0.0
1.2904621,14.19492,-0.98348,-2.9855833,9.632221,9.192911,-7.206789,2.2207482,-4.49786,-2.0096555,-5.9068108,-3.7500207,0.3299378,-2.8210838,4.630239,9.810371,-0.605156,-10.397283,-8.979268,-3.5667996,2.0336243697033867,6124.755669977003,1583.861083984375,0.0,39.765842,0.0,75.47292,17.4094,19.811872,0.0,0.0,0.0,49.24757,0.0,69.40632,0.0,0.0,159.94695,0.0,0.0,0.0,0.0,162.11177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3264631,19.060461,0.0,77.414955,129.02228,106.61829,606.17456,0.0,78.2738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-7.676244,-0.6407729,1.761336,0.7864709,2.0689433,4.9971256,-3.5116425,-1.8848513,-5.483198,3.6300964,-3.1042178,-2.7285573,1.2323955,-1.4467943,-1.5725981,1.310487,2.6346726,-1.8930861,-1.6615893,-0.42689815,0.05659548874913842,5964.857763210808,581.0042724609375,101.91579,33.003445,0.0,0.0,31.67876,15.604867,55.129936,0.0,0.0,0.0,0.0,129.1478,0.0,117.08809,0.0,0.0,307.71585,83.69757,0.0,0.0,0.0,0.0,1.7922592,0.0,43.65515,0.0,4.530596,0.0,0.0,0.0,52.74539,81.295265,1.9620016,49.26322,0.0,0.0,276.89227,46.652153,0.0,0.0,89.25236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.482403,20.705465,-23.95008,26.678581,-29.251236,0.4970214,9.186834,11.740775,-2.4784768,17.447447,-0.90912896,10.834964,-5.6969047,12.876625,-10.749627,0.07494707,25.06122,0.83490205,17.042238,-9.008463,6.328409712212677,6358.175609542901,1238.717529296875,0.0,204.7895,15.644732,139.40216,55.614464,26.365778,38.829758,0.0,0.0,0.0,0.0,0.0,17.521114,0.0,0.0,82.76847,1113.8042,132.10852,2072.7192,202.62877,0.0,0.0,0.0,0.0,49.826466,0.0,0.0,0.0,0.0,132.86336,54.12746,646.8782,0.0,7.086099,0.0,135.92947,0.0,360.5901,0.0,0.0,0.0,0.0,0.0,0.0,116.83251,0.0,0.0,0.0,0.0,0.0
